"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","nulos","noreg","total","win_state","wintop_state","win","win_top","prevyear","difY","inc","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","edo_year"
"20010_1995",20,20010,1995,"PAN",2016,1937,399,83,0,4352,"PRI","PRI","PAN","PAN",1992,3,"PRI","PRI",0,NA,NA,NA,"20_1995"
"20010_1998",20,20010,1998,"PRI",0,3266,1849,110,0,5115,"PRI","PRI","PRI","PRI",1995,3,"PAN","PAN",1,1,0,0,"20_1998"
"20010_2001",20,20010,2001,"PRI",1527,2422,798,60,0,4747,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,0,1,0,"20_2001"
"20010_2004",20,20010,2004,"PRI",1727,3143,0,64,0,4870,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"20_2004"
"20010_2007",20,20010,2007,"PRI",1849,2966,567,61,0,5382,"PRI_PT_PVEM","PRI","PRI","PRI",2004,3,"PRI","PRI",1,1,0,0,"20_2007"
"20010_2010",20,20010,2010,"PAN_PRD_PT_MC",0,2392,0,152,0,6384,"PRI_PT_PVEM","PRI","PAN","PAN",2007,3,"PRI","PRI",0,1,0,0,"20_2010"
"20010_2013",20,20010,2013,"PAN_PRD_PT",0,1892,0,158,2,6438,"PAN_PRD_CONV_PT","PAN","PAN","PAN",2010,3,"PAN","PAN",1,1,0,0,"20_2013"
"20011_1983",20,20011,1983,"PRI",0,475,0,NA,NA,475,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20011_1986",20,20011,1986,"PRI",0,145,0,0,0,145,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20011_1989",20,20011,1989,"PRD",2,45,168,0,0,227,"PRI","PRI","PRD","PRD",1986,3,"PRI","PRI",0,1,0,0,"20_1989"
"20011_1992",20,20011,1992,"PRI",0,107,0,0,0,107,"PRI","PRI","PRI","PRI",1989,3,"PRD","PRD",1,1,0,0,"20_1992"
"20011_1995",20,20011,1995,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1992,3,"PRI","PRI",NA,0,0,1,"20_1995"
"20011_1998",20,20011,1998,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,1,0,0,"20_1998"
"20011_2001",20,20011,2001,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,"20_2001"
"20011_2004",20,20011,2004,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,"20_2004"
"20011_2007",20,20011,2007,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,"20_2007"
"20011_2010",20,20011,2010,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,"20_2010"
"20011_2013",20,20011,2013,NA,0,0,0,0,0,0,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,NA,"20_2013"
"20012_1983",20,20012,1983,"PRI",0,418,0,NA,NA,418,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20012_1986",20,20012,1986,"PRI",0,2542,0,0,0,2542,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20012_1989",20,20012,1989,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1986,3,"PRI","PRI",NA,1,0,0,"20_1989"
"20012_1992",20,20012,1992,"PRI",0,1654,0,0,0,1654,"PRI","PRI","PRI","PRI",1989,3,NA,NA,1,1,0,0,"20_1992"
"20012_1995",20,20012,1995,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1992,3,"PRI","PRI",NA,NA,NA,NA,"20_1995"
"20012_1998",20,20012,1998,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,1,0,0,"20_1998"
"20012_2001",20,20012,2001,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,"20_2001"
"20012_2004",20,20012,2004,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,"20_2004"
"20012_2007",20,20012,2007,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,"20_2007"
"20012_2010",20,20012,2010,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,"20_2010"
"20012_2013",20,20012,2013,NA,0,0,0,0,0,0,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,NA,"20_2013"
"20013_1983",20,20013,1983,"PRI",0,152,0,NA,NA,152,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20013_1986",20,20013,1986,"PRI",0,513,0,0,0,513,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20013_1989",20,20013,1989,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1986,3,"PRI","PRI",NA,1,0,0,"20_1989"
"20013_1992",20,20013,1992,"PRI",0,109,0,0,0,109,"PRI","PRI","PRI","PRI",1989,3,NA,NA,1,1,0,0,"20_1992"
"20013_1995",20,20013,1995,"PRI",0,466,210,25,0,676,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,NA,NA,NA,"20_1995"
"20013_1998",20,20013,1998,"PRI",0,611,281,48,0,892,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"20_1998"
"20013_2001",20,20013,2001,"PRD",0,497,503,22,0,1000,"PRI","PRI","PRD","PRD",1998,3,"PRI","PRI",0,1,0,0,"20_2001"
"20013_2004",20,20013,2004,"PRI",0,733,585,13,0,1318,"PRI","PRI","PRI","PRI",2001,3,"PRD","PRD",1,1,0,0,"20_2004"
"20013_2007",20,20013,2007,"PRI",0,766,614,24,0,1380,"PRI_PT_PVEM","PRI","PRI","PRI",2004,3,"PRI","PRI",1,0,0,1,"20_2007"
"20013_2010",20,20013,2010,"PRI_PVEM",0,825,0,23,0,1561,"PRI_PT_PVEM","PRI","PRI","PRI",2007,3,"PRI","PRI",1,1,0,0,"20_2010"
"20013_2013",20,20013,2013,"PAN_PRD_PT",0,810,0,23,2,1621,"PAN_PRD_CONV_PT","PAN","PAN","PAN",2010,3,"PRI","PRI",1,1,0,0,"20_2013"
"20014_1983",20,20014,1983,"PRI",0,1617,765,NA,NA,3340,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20014_1986",20,20014,1986,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1983,3,"PRI","PRI",NA,NA,NA,NA,"20_1986"
"20014_1989",20,20014,1989,"PRI",0,2274,1317,0,0,3636,"PRI","PRI","PRI","PRI",1986,3,NA,NA,1,1,0,0,"20_1989"
"20014_1992",20,20014,1992,"PRI",0,3240,1841,0,0,5081,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,NA,NA,NA,"20_1992"
"20014_1995",20,20014,1995,"PRI",181,3283,2079,115,0,5602,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"20_1995"
"20014_1998",20,20014,1998,"PRI",152,4528,3424,120,0,8104,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"20_1998"
"20014_2001",20,20014,2001,"PRI",546,4671,925,89,0,7794,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"20_2001"
"20014_2004",20,20014,2004,"PRI",0,5867,2692,129,14,9142,"PRI","PRI","PRI","PRI",2001,3,"PRI","PRI",1,1,0,0,"20_2004"
"20014_2007",20,20014,2007,"PRI",558,4360,1899,136,11,8952,"PRI_PT_PVEM","PRI","PRI","PRI",2004,3,"PRI","PRI",1,1,0,0,"20_2007"
"20014_2010",20,20014,2010,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2007,3,"PRI","PRI",NA,1,0,0,"20_2010"
"20014_2013",20,20014,2013,"PAN_PRD_PT",0,5359,0,270,3,12306,"PAN_PRD_CONV_PT","PAN","PAN","PAN",2010,3,NA,NA,1,1,0,0,"20_2013"
"20015_1983",20,20015,1983,"PSUM",0,74,144,NA,NA,218,"PRI","PRI","PSUM","Otros",NA,NA,NA,NA,0,NA,NA,NA,"20_1983"
"20015_1986",20,20015,1986,"PRD",0,389,399,0,0,788,"PRI","PRI","PRD","PRD",1983,3,"PSUM","Otros",0,NA,NA,NA,"20_1986"
"20015_1989",20,20015,1989,"PRI",0,372,208,0,0,580,"PRI","PRI","PRI","PRI",1986,3,"PRD","PRD",1,0,0,0,"20_1989"
"20015_1992",20,20015,1992,"PRI",0,511,0,0,0,511,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,0,0,1,"20_1992"
"20015_1995",20,20015,1995,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1992,3,"PRI","PRI",NA,1,0,0,"20_1995"
"20015_1998",20,20015,1998,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,1,0,0,"20_1998"
"20015_2001",20,20015,2001,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,"20_2001"
"20015_2004",20,20015,2004,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,"20_2004"
"20015_2007",20,20015,2007,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,"20_2007"
"20015_2010",20,20015,2010,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,"20_2010"
"20015_2013",20,20015,2013,NA,0,0,0,0,0,0,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,NA,"20_2013"
"20016_1983",20,20016,1983,"PRI",0,440,0,NA,NA,440,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20016_1986",20,20016,1986,"PRI",0,941,0,0,0,941,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20016_1989",20,20016,1989,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1986,3,"PRI","PRI",NA,1,0,0,"20_1989"
"20016_1992",20,20016,1992,"PRI",0,305,0,0,0,305,"PRI","PRI","PRI","PRI",1989,3,NA,NA,1,1,0,0,"20_1992"
"20016_1995",20,20016,1995,"PRD",0,0,356,0,0,356,"PRI","PRI","PRD","PRD",1992,3,"PRI","PRI",0,NA,NA,NA,"20_1995"
"20016_1998",20,20016,1998,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1995,3,"PRD","PRD",NA,1,0,0,"20_1998"
"20016_2001",20,20016,2001,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,0,0,1,"20_2001"
"20016_2004",20,20016,2004,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,"20_2004"
"20016_2007",20,20016,2007,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,"20_2007"
"20016_2010",20,20016,2010,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,"20_2010"
"20016_2013",20,20016,2013,NA,0,0,0,0,0,0,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,NA,"20_2013"
"20017_1983",20,20017,1983,"PRI",0,574,0,NA,NA,574,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20017_1986",20,20017,1986,"PRI",17,1441,0,0,0,1458,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20017_1989",20,20017,1989,"PRI",30,700,0,0,0,730,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"20_1989"
"20017_1992",20,20017,1992,"PRI",0,632,0,0,0,632,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"20_1992"
"20017_1995",20,20017,1995,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1992,3,"PRI","PRI",NA,1,0,0,"20_1995"
"20017_1998",20,20017,1998,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,1,0,0,"20_1998"
"20017_2001",20,20017,2001,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,"20_2001"
"20017_2004",20,20017,2004,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,"20_2004"
"20017_2007",20,20017,2007,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,"20_2007"
"20017_2010",20,20017,2010,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,"20_2010"
"20017_2013",20,20017,2013,NA,0,0,0,0,0,0,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,NA,"20_2013"
"20018_1983",20,20018,1983,"PRI",0,488,0,NA,NA,488,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20018_1986",20,20018,1986,"PRI",0,400,0,0,0,400,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20018_1989",20,20018,1989,"PRI",0,380,0,0,0,380,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"20_1989"
"20018_1992",20,20018,1992,"PRI",0,162,0,0,0,162,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"20_1992"
"20018_1995",20,20018,1995,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1992,3,"PRI","PRI",NA,1,0,0,"20_1995"
"20018_1998",20,20018,1998,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,1,0,0,"20_1998"
"20018_2001",20,20018,2001,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,"20_2001"
"20018_2004",20,20018,2004,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,"20_2004"
"20018_2007",20,20018,2007,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,"20_2007"
"20018_2010",20,20018,2010,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,"20_2010"
"20018_2013",20,20018,2013,NA,0,0,0,0,0,0,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,NA,"20_2013"
"20019_1983",20,20019,1983,"PRI",0,184,0,NA,NA,184,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20019_1986",20,20019,1986,"PRI",0,818,0,0,0,828,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20019_1989",20,20019,1989,"PRI",0,258,0,0,0,258,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"20_1989"
"20019_1992",20,20019,1992,"PRI",0,771,0,0,0,771,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"20_1992"
"20019_1995",20,20019,1995,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1992,3,"PRI","PRI",NA,1,0,0,"20_1995"
"20019_1998",20,20019,1998,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,1,0,0,"20_1998"
"20019_2001",20,20019,2001,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,"20_2001"
"20019_2004",20,20019,2004,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,"20_2004"
"20019_2007",20,20019,2007,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,"20_2007"
"20019_2010",20,20019,2010,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,"20_2010"
"20019_2013",20,20019,2013,NA,0,0,0,0,0,0,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,NA,"20_2013"
"20020_1983",20,20020,1983,"PRI",0,401,0,NA,NA,401,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20020_1986",20,20020,1986,"PRI",0,860,0,0,0,860,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20020_1989",20,20020,1989,"PRI",0,486,0,0,0,486,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"20_1989"
"20020_1992",20,20020,1992,"PRI",0,167,0,0,0,167,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"20_1992"
"20020_1995",20,20020,1995,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1992,3,"PRI","PRI",NA,1,0,0,"20_1995"
"20020_1998",20,20020,1998,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,1,0,0,"20_1998"
"20020_2001",20,20020,2001,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,"20_2001"
"20020_2004",20,20020,2004,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,"20_2004"
"20020_2007",20,20020,2007,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,"20_2007"
"20020_2010",20,20020,2010,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,"20_2010"
"20020_2013",20,20020,2013,NA,0,0,0,0,0,0,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,NA,"20_2013"
"20021_1983",20,20021,1983,"PRI",3,2766,0,NA,NA,2769,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20021_1986",20,20021,1986,"PRI",0,3345,0,0,0,3352,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20021_1989",20,20021,1989,"PRI",0,1008,517,0,0,1525,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"20_1989"
"20021_1992",20,20021,1992,"PRI",0,1428,222,0,0,1742,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"20_1992"
"20021_1995",20,20021,1995,"PRI",0,1818,1389,111,0,3207,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"20_1995"
"20021_1998",20,20021,1998,"PFCRN",316,1723,285,95,0,4662,"PRI","PRI","PFCRN","Otros",1995,3,"PRI","PRI",0,1,0,0,"20_1998"
"20021_2001",20,20021,2001,"MC",448,1681,74,55,6,5350,"PRI","PRI","MC","Otros",1998,3,"PFCRN","Otros",0,1,0,0,"20_2001"
"20021_2004",20,20021,2004,"PVEM",1374,1276,108,63,1,5921,"PRI","PRI","PVEM","Otros",2001,3,"MC","Otros",0,0,0,0,"20_2004"
"20021_2007",20,20021,2007,"PAN",1962,1948,1417,74,1,6003,"PRI_PT_PVEM","PRI","PAN","PAN",2004,3,"PVEM","Otros",0,0,0,0,"20_2007"
"20021_2010",20,20021,2010,"PRI_PVEM",0,2655,0,163,0,6040,"PRI_PT_PVEM","PRI","PRI","PRI",2007,3,"PAN","PAN",1,0,0,0,"20_2010"
"20021_2013",20,20021,2013,"PAN_PRD_PT",0,2071,0,183,2,6950,"PAN_PRD_CONV_PT","PAN","PAN","PAN",2010,3,"PRI","PRI",1,0,1,0,"20_2013"
"20022_1983",20,20022,1983,"PRI",0,671,0,NA,NA,671,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20022_1986",20,20022,1986,"PRI",0,545,0,0,0,545,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20022_1989",20,20022,1989,"PRI",204,226,0,0,0,430,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"20_1989"
"20022_1992",20,20022,1992,"PRI",0,365,0,0,0,365,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"20_1992"
"20022_1995",20,20022,1995,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1992,3,"PRI","PRI",NA,1,0,0,"20_1995"
"20022_1998",20,20022,1998,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,1,0,0,"20_1998"
"20022_2001",20,20022,2001,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,"20_2001"
"20022_2004",20,20022,2004,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,"20_2004"
"20022_2007",20,20022,2007,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,"20_2007"
"20022_2010",20,20022,2010,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,"20_2010"
"20022_2013",20,20022,2013,NA,0,0,0,0,0,0,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,NA,"20_2013"
"20023_1983",20,20023,1983,"PRI",0,805,0,NA,NA,805,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20023_1986",20,20023,1986,"PRI",0,360,0,0,0,383,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20023_1989",20,20023,1989,"PRI",0,534,0,0,0,983,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"20_1989"
"20023_1992",20,20023,1992,"PRI",0,646,184,0,0,830,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"20_1992"
"20023_1995",20,20023,1995,"PRI",0,1134,405,121,0,1539,"PRI","PRI","PRI","PRI",1992,3,"PRI","PRI",1,1,0,0,"20_1995"
"20023_1998",20,20023,1998,"PRI",0,1820,781,148,0,2601,"PRI","PRI","PRI","PRI",1995,3,"PRI","PRI",1,1,0,0,"20_1998"
"20023_2001",20,20023,2001,"PRI",0,1242,1167,47,1,3050,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,1,0,0,"20_2001"
"20023_2004",20,20023,2004,"PAN",2718,1717,0,92,6,4489,"PRI","PRI","PAN","PAN",2001,3,"PRI","PRI",0,1,0,0,"20_2004"
"20023_2007",20,20023,2007,"MC",1065,1196,906,135,4,5002,"PRI_PT_PVEM","PRI","MC","Otros",2004,3,"PAN","PAN",0,1,0,0,"20_2007"
"20023_2010",20,20023,2010,"PRI_PVEM",0,3125,0,244,2,6970,"PRI_PT_PVEM","PRI","PRI","PRI",2007,3,"MC","Otros",1,0,1,0,"20_2010"
"20023_2013",20,20023,2013,"PRI_PVEM",0,3007,0,193,0,7338,"PAN_PRD_CONV_PT","PAN","PRI","PRI",2010,3,"PRI","PRI",0,0,0,0,"20_2013"
"20024_1983",20,20024,1983,"PRI",0,542,0,NA,NA,542,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
"20024_1986",20,20024,1986,"PRI",0,683,0,0,0,683,"PRI","PRI","PRI","PRI",1983,3,"PRI","PRI",1,NA,NA,NA,"20_1986"
"20024_1989",20,20024,1989,"PRI",0,744,0,0,0,744,"PRI","PRI","PRI","PRI",1986,3,"PRI","PRI",1,1,0,0,"20_1989"
"20024_1992",20,20024,1992,"PRI",0,483,0,0,0,483,"PRI","PRI","PRI","PRI",1989,3,"PRI","PRI",1,1,0,0,"20_1992"
"20024_1995",20,20024,1995,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1992,3,"PRI","PRI",NA,1,0,0,"20_1995"
"20024_1998",20,20024,1998,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,1,0,0,"20_1998"
"20024_2001",20,20024,2001,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,"20_2001"
"20024_2004",20,20024,2004,NA,0,0,0,0,0,0,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,"20_2004"
"20024_2007",20,20024,2007,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,"20_2007"
"20024_2010",20,20024,2010,NA,0,0,0,0,0,0,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,"20_2010"
"20024_2013",20,20024,2013,NA,0,0,0,0,0,0,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,NA,"20_2013"
"20025_1983",20,20025,1983,"PRI",0,3054,0,NA,NA,3054,"PRI","PRI","PRI","PRI",NA,NA,NA,NA,1,NA,NA,NA,"20_1983"
