"muniYear","agua","dren","elec"
"07104_2010",0,8,4396
"07104_2011",NA,9,4672
"07104_2012",NA,10,4806
"07104_2013",NA,10,5035
"07104_2014",NA,10,5192
"07104_2015",NA,10,5235
"07105_1994",441,5,NA
"07105_1995",1580,5,NA
"07105_1996",1580,2,NA
"07105_1997",1819,2,NA
"07105_1998",1859,2,NA
"07105_1999",1859,3,NA
"07105_2000",1859,3,NA
"07105_2001",1859,3,NA
"07105_2002",1859,3,2830
"07105_2003",1859,3,2996
"07105_2004",1859,3,3158
"07105_2005",1859,3,3267
"07105_2006",1859,3,3273
"07105_2007",1859,3,4851
"07105_2008",1859,3,4964
"07105_2009",1999,3,3656
"07105_2010",0,5,3816
"07105_2011",NA,5,3930
"07105_2012",NA,5,3934
"07105_2013",NA,5,3994
"07105_2014",NA,5,4032
"07105_2015",NA,7,4109
"07106_1994",2360,4,NA
"07106_1995",6708,4,NA
"07106_1996",6708,7,NA
"07106_1997",6708,7,NA
"07106_1998",6718,7,NA
"07106_1999",6718,3,NA
"07106_2000",6718,3,NA
"07106_2001",6718,3,NA
"07106_2002",6718,3,NA
"07106_2003",6718,3,NA
"07106_2004",6718,3,NA
"07106_2005",6718,3,NA
"07106_2006",6718,3,NA
"07106_2007",6718,3,NA
"07106_2008",6718,3,NA
"07106_2009",6718,3,17086
"07106_2010",0,15,17665
"07106_2011",NA,16,18150
"07106_2012",NA,19,18623
"07106_2013",NA,19,19091
"07106_2014",NA,19,19810
"07106_2015",NA,21,20112
"07107_1994",1587,13,NA
"07107_1995",7819,13,NA
"07107_1996",7819,10,NA
"07107_1997",7819,10,NA
"07107_1998",8079,10,NA
"07107_1999",8079,5,NA
"07107_2000",8079,5,NA
"07107_2001",8079,5,NA
"07107_2002",8079,5,NA
"07107_2003",8103,5,NA
"07107_2004",8103,5,NA
"07107_2005",8162,5,NA
"07107_2006",8162,5,NA
"07107_2007",8162,5,NA
"07107_2008",8162,5,NA
"07107_2009",8162,5,20303
"07107_2010",0,16,20031
"07107_2011",NA,16,20326
"07107_2012",NA,17,20681
"07107_2013",NA,18,21266
"07107_2014",NA,18,21597
"07107_2015",NA,18,22184
"07108_1994",6165,13,NA
"07108_1995",12607,13,NA
"07108_1996",12607,12,NA
"07108_1997",12607,12,NA
"07108_1998",12647,12,NA
"07108_1999",12647,3,NA
"07108_2000",12647,3,NA
"07108_2001",12647,3,NA
"07108_2002",12647,3,NA
"07108_2003",12768,3,NA
"07108_2004",12838,3,NA
"07108_2005",12871,3,NA
"07108_2006",12871,3,NA
"07108_2007",12871,3,NA
"07108_2008",12888,3,NA
"07108_2009",12888,3,30957
"07108_2010",0,14,32075
"07108_2011",NA,14,32779
"07108_2012",NA,15,33560
"07108_2013",NA,15,34179
"07108_2014",NA,15,35276
"07108_2015",NA,20,36118
"07109_1994",2396,8,NA
"07109_1995",2385,8,NA
"07109_1996",2686,4,NA
"07109_1997",2686,4,NA
"07109_1998",2706,4,NA
"07109_1999",2706,3,NA
"07109_2000",2706,3,NA
"07109_2001",2872,3,NA
"07109_2002",2872,3,NA
"07109_2003",2872,3,NA
"07109_2004",2872,3,NA
"07109_2005",2872,3,NA
"07109_2006",2872,3,NA
"07109_2007",2872,3,NA
"07109_2008",2872,3,NA
"07109_2009",2968,3,7636
"07109_2010",0,16,8364
"07109_2011",NA,16,8594
"07109_2012",NA,17,8925
"07109_2013",NA,17,9374
"07109_2014",NA,17,9630
"07109_2015",NA,18,9919
"07110_1994",770,2,NA
"07110_1995",562,2,NA
"07110_1996",562,1,NA
"07110_1997",562,1,NA
"07110_1998",562,1,NA
"07110_1999",562,3,NA
"07110_2000",562,4,NA
"07110_2001",562,4,NA
"07110_2002",562,4,NA
"07110_2003",562,4,NA
"07110_2004",562,4,NA
"07110_2005",562,4,NA
"07110_2006",562,4,NA
"07110_2007",562,4,NA
"07110_2008",562,4,NA
"07110_2009",562,4,1567
"07110_2010",0,7,1624
"07110_2011",NA,7,1644
"07110_2012",NA,9,1828
"07110_2013",NA,9,1701
"07110_2014",NA,9,1772
"07110_2015",NA,4,1834
"07111_1994",325,1,NA
"07111_1995",1866,1,NA
"07111_1996",1994,1,NA
"07111_1997",2968,1,NA
"07111_1998",3048,1,NA
"07111_1999",3048,8,NA
"07111_2000",3048,8,NA
"07111_2001",3048,8,NA
"07111_2002",3048,8,NA
"07111_2003",3048,9,NA
"07111_2004",3048,9,NA
"07111_2005",3298,9,NA
"07111_2006",3298,9,NA
"07111_2007",3298,9,NA
"07111_2008",3298,9,NA
"07111_2009",3298,9,6480
"07111_2010",0,19,6771
"07111_2011",NA,19,7138
"07111_2012",NA,20,6462
"07111_2013",NA,21,7356
"07111_2014",NA,21,7687
"07111_2015",NA,22,7757
"07112_1994",238,1,NA
"07112_1995",1688,1,NA
"07112_1996",1509,0,NA
"07112_1997",1509,0,NA
"07112_1998",1589,0,NA
"07112_1999",1589,0,NA
"07112_2000",1589,NA,NA
"07112_2001",1589,0,NA
"07112_2002",1589,0,NA
"07112_2003",1589,0,NA
"07112_2004",1589,0,NA
"07112_2005",1725,0,NA
"07112_2006",1725,0,NA
"07112_2007",1725,0,NA
"07112_2008",1766,0,NA
"07112_2009",1766,0,5733
"07112_2010",0,3,5945
"07112_2011",NA,3,5959
"07112_2012",NA,3,6237
"07112_2013",NA,3,6475
"07112_2014",NA,3,6666
"07112_2015",NA,5,6873
"07113_1994",NA,NA,NA
"07113_1995",NA,NA,NA
"07113_1996",NA,NA,NA
"07113_1997",NA,NA,NA
"07113_1998",0,0,NA
"07113_1999",0,0,NA
"07113_2000",NA,NA,NA
"07113_2001",0,0,NA
"07113_2002",0,0,NA
"07113_2003",22,0,NA
"07113_2004",22,0,NA
"07113_2005",22,0,NA
"07113_2006",22,0,NA
"07113_2007",22,0,NA
"07113_2008",98,0,NA
"07113_2009",98,1,1198
"07113_2010",0,4,1232
"07113_2011",NA,4,1257
"07113_2012",NA,4,1284
"07113_2013",NA,5,1319
"07113_2014",NA,5,1338
"07113_2015",NA,9,1340
"07114_1994",NA,NA,NA
"07114_1995",NA,NA,NA
"07114_1996",NA,NA,NA
"07114_1997",NA,NA,NA
"07114_1998",0,0,NA
"07114_1999",0,0,NA
"07114_2000",NA,NA,NA
"07114_2001",0,0,NA
"07114_2002",0,0,NA
"07114_2003",1729,0,NA
"07114_2004",1876,1,NA
"07114_2005",1876,1,9241
"07114_2006",1876,1,4211
"07114_2007",1876,1,NA
"07114_2008",1876,1,4598
"07114_2009",2416,1,4852
"07114_2010",0,4,4918
"07114_2011",NA,4,5101
"07114_2012",NA,4,5273
"07114_2013",NA,4,5390
"07114_2014",NA,4,5515
"07114_2015",NA,12,5688
"07115_1994",NA,NA,NA
"07115_1995",NA,NA,NA
"07115_1996",NA,NA,NA
"07115_1997",NA,NA,NA
"07115_1998",0,0,NA
"07115_1999",0,0,NA
"07115_2000",NA,NA,NA
"07115_2001",0,0,NA
"07115_2002",0,0,NA
"07115_2003",0,0,NA
"07115_2004",100,0,NA
"07115_2005",100,0,NA
"07115_2006",100,1,NA
"07115_2007",100,1,NA
"07115_2008",100,1,NA
"07115_2009",100,1,1917
"07115_2010",0,3,2082
"07115_2011",NA,3,2197
"07115_2012",NA,3,2091
"07115_2013",NA,3,2218
"07115_2014",NA,3,2400
"07115_2015",NA,4,2790
"07116_1994",NA,NA,NA
"07116_1995",NA,NA,NA
"07116_1996",NA,NA,NA
"07116_1997",NA,NA,NA
"07116_1998",0,0,NA
"07116_1999",0,0,NA
"07116_2000",NA,NA,NA
"07116_2001",0,0,NA
"07116_2002",482,0,NA
"07116_2003",1405,0,NA
"07116_2004",1405,0,NA
"07116_2005",1621,0,1545
"07116_2006",1654,0,2124
"07116_2007",1753,0,NA
"07116_2008",1813,0,2293
"07116_2009",1813,0,2409
"07116_2010",0,2,2622
"07116_2011",NA,3,2752
"07116_2012",NA,3,2785
"07116_2013",NA,3,2828
"07116_2014",NA,4,2887
"07116_2015",NA,6,2966
"07117_1994",NA,NA,NA
"07117_1995",NA,NA,NA
"07117_1996",NA,NA,NA
"07117_1997",NA,NA,NA
"07117_1998",0,0,NA
"07117_1999",0,0,NA
"07117_2000",NA,NA,NA
"07117_2001",0,0,NA
"07117_2002",0,1,NA
"07117_2003",0,2,NA
"07117_2004",0,3,NA
"07117_2005",0,3,NA
"07117_2006",0,3,NA
"07117_2007",0,3,NA
"07117_2008",0,3,NA
"07117_2009",199,3,1193
"07117_2010",0,3,1273
"07117_2011",NA,3,1287
"07117_2012",NA,3,1285
"07117_2013",NA,3,1288
"07117_2014",NA,3,1322
"07117_2015",NA,5,1391
"07118_1994",NA,NA,NA
"07118_1995",NA,NA,NA
"07118_1996",NA,NA,NA
"07118_1997",NA,NA,NA
"07118_1998",0,0,NA
"07118_1999",0,0,NA
"07118_2000",NA,NA,NA
"07118_2001",0,0,NA
"07118_2002",0,1,NA
"07118_2003",0,3,NA
"07118_2004",0,3,NA
"07118_2005",0,3,NA
"07118_2006",0,3,NA
"07118_2007",0,3,NA
"07118_2008",0,3,NA
"07118_2009",0,3,454
"07118_2010",0,7,597
"07118_2011",NA,7,621
"07118_2012",NA,7,623
"07118_2013",NA,7,655
"07118_2014",NA,7,675
"07118_2015",NA,7,703
"07119_1994",NA,NA,NA
"07119_1995",NA,NA,NA
"07119_1996",NA,NA,NA
"07119_1997",NA,NA,NA
"07119_1998",0,0,NA
"07119_1999",0,0,NA
"07119_2000",NA,NA,NA
"07119_2001",0,0,NA
"07119_2002",0,0,NA
"07119_2003",0,0,NA
"07119_2004",0,0,NA
"07119_2005",0,0,NA
"07119_2006",0,0,NA
"07119_2007",0,0,NA
"07119_2008",0,0,NA
"07119_2009",0,0,447
"07119_2010",0,11,450
"07119_2011",NA,11,571
"07119_2012",NA,11,816
"07119_2013",NA,11,818
"07119_2014",NA,11,732
"07119_2015",NA,11,732
"07120_1994",NA,NA,NA
"07120_1995",NA,NA,NA
"07120_1996",NA,NA,NA
"07120_1997",NA,NA,NA
"07120_1998",NA,NA,NA
"07120_1999",NA,NA,NA
"07120_2000",NA,NA,NA
"07120_2001",NA,NA,NA
"07120_2002",NA,NA,NA
"07120_2003",NA,NA,NA
"07120_2004",NA,NA,NA
"07120_2005",NA,NA,NA
"07120_2006",NA,NA,NA
"07120_2007",NA,NA,NA
"07120_2008",NA,NA,NA
"07120_2009",NA,NA,NA
"07120_2010",NA,NA,NA
"07120_2011",NA,NA,NA
"07120_2012",NA,NA,NA
"07120_2013",NA,NA,NA
"07120_2014",NA,NA,NA
"07120_2015",NA,NA,NA
"07121_1994",NA,NA,NA
"07121_1995",NA,NA,NA
"07121_1996",NA,NA,NA
"07121_1997",NA,NA,NA
"07121_1998",NA,NA,NA
"07121_1999",NA,NA,NA
"07121_2000",NA,NA,NA
"07121_2001",NA,NA,NA
"07121_2002",NA,NA,NA
"07121_2003",NA,NA,NA
"07121_2004",NA,NA,NA
"07121_2005",NA,NA,NA
"07121_2006",NA,NA,NA
"07121_2007",NA,NA,NA
"07121_2008",NA,NA,NA
"07121_2009",NA,NA,NA
"07121_2010",NA,NA,NA
"07121_2011",NA,NA,NA
"07121_2012",NA,NA,NA
"07121_2013",NA,NA,NA
"07121_2014",NA,NA,NA
"07121_2015",NA,NA,NA
"07122_1994",NA,NA,NA
"07122_1995",NA,NA,NA
"07122_1996",NA,NA,NA
"07122_1997",NA,NA,NA
"07122_1998",NA,NA,NA
"07122_1999",NA,NA,NA
"07122_2000",NA,NA,NA
"07122_2001",NA,NA,NA
"07122_2002",NA,NA,NA
"07122_2003",NA,NA,NA
"07122_2004",NA,NA,NA
"07122_2005",NA,NA,NA
"07122_2006",NA,NA,NA
"07122_2007",NA,NA,NA
"07122_2008",NA,NA,NA
"07122_2009",NA,NA,NA
"07122_2010",NA,NA,NA
"07122_2011",NA,NA,NA
"07122_2012",NA,NA,NA
"07122_2013",NA,NA,NA
"07122_2014",NA,NA,NA
"07122_2015",NA,NA,NA
"07123_1994",NA,NA,NA
"07123_1995",NA,NA,NA
"07123_1996",NA,NA,NA
"07123_1997",NA,NA,NA
"07123_1998",NA,NA,NA
"07123_1999",NA,NA,NA
"07123_2000",NA,NA,NA
"07123_2001",NA,NA,NA
"07123_2002",NA,NA,NA
"07123_2003",NA,NA,NA
"07123_2004",NA,NA,NA
"07123_2005",NA,NA,NA
"07123_2006",NA,NA,NA
"07123_2007",NA,NA,NA
"07123_2008",NA,NA,NA
"07123_2009",NA,NA,NA
"07123_2010",NA,NA,NA
"07123_2011",NA,NA,NA
"07123_2012",NA,NA,NA
"07123_2013",NA,NA,NA
"07123_2014",NA,NA,NA
"07123_2015",NA,NA,NA
"07124_1994",NA,NA,NA
"07124_1995",NA,NA,NA
"07124_1996",NA,NA,NA
"07124_1997",NA,NA,NA
"07124_1998",NA,NA,NA
"07124_1999",NA,NA,NA
"07124_2000",NA,NA,NA
"07124_2001",NA,NA,NA
"07124_2002",NA,NA,NA
"07124_2003",NA,NA,NA
"07124_2004",NA,NA,NA
"07124_2005",NA,NA,NA
"07124_2006",NA,NA,NA
"07124_2007",NA,NA,NA
"07124_2008",NA,NA,NA
"07124_2009",NA,NA,NA
"07124_2010",NA,NA,NA
"07124_2011",NA,NA,NA
"07124_2012",NA,NA,NA
"07124_2013",NA,NA,NA
"07124_2014",NA,NA,NA
"07124_2015",NA,NA,NA
"08001_1994",2381,1,5025
"08001_1995",2503,1,6144
"08001_1996",2700,1,2234
"08001_1997",2768,1,2570
"08001_1998",2941,1,2647
"08001_1999",3214,1,3876
"08001_2000",3248,1,3471
"08001_2001",3412,1,3619
"08001_2002",3557,1,3807
"08001_2003",3557,1,3544
"08001_2004",3561,1,4414
"08001_2005",3869,1,3838
"08001_2006",3878,1,4079
"08001_2007",3858,1,4521
"08001_2008",3720,1,4749
"08001_2009",3936,1,5031
"08001_2010",3929,1,5028
"08001_2011",3309,1,5356
"08001_2012",3656,1,5558
"08001_2013",3732,1,6013
"08001_2014",3782,1,6160
"08001_2015",3825,1,6179
"08002_1994",4566,1,4548
"08002_1995",4715,1,5040
"08002_1996",4802,1,5080
"08002_1997",4944,1,5200
"08002_1998",5123,1,5284
"08002_1999",5310,1,5202
"08002_2000",5520,1,5450
"08002_2001",5595,1,5680
"08002_2002",5914,1,5881
"08002_2003",5914,1,6023
"08002_2004",6204,1,6253
"08002_2005",6204,1,6375
"08002_2006",6170,2,6446
"08002_2007",6493,2,6662
"08002_2008",7413,3,7150
"08002_2009",7542,3,7675
"08002_2010",7673,3,6768
"08002_2011",7390,4,7435
"08002_2012",7512,5,7759
"08002_2013",8395,5,7849
"08002_2014",8682,5,8120
"08002_2015",8948,6,8362
"08003_1994",2190,5,2840
"08003_1995",2405,5,2954
"08003_1996",2431,6,3261
"08003_1997",2483,7,3353
"08003_1998",2512,8,3464
"08003_1999",2557,9,3464
"08003_2000",2638,11,3603
"08003_2001",2724,11,3690
"08003_2002",2840,11,3755
"08003_2003",2840,11,3809
"08003_2004",3003,13,3892
"08003_2005",3269,13,3973
"08003_2006",3430,13,4045
"08003_2007",3528,13,4145
"08003_2008",3446,13,3671
"08003_2009",3531,15,3796
"08003_2010",3561,15,3881
"08003_2011",2220,15,4324
"08003_2012",2602,15,4127
"08003_2013",2637,15,4626
"08003_2014",2693,15,4682
"08003_2015",3084,15,4345
"08004_1994",567,2,663
"08004_1995",620,2,822
"08004_1996",626,2,987
"08004_1997",635,2,494
"08004_1998",642,2,502
"08004_1999",651,2,938
"08004_2000",667,2,1018
"08004_2001",472,1,1056
"08004_2002",1500,1,1095
"08004_2003",1500,1,1121
"08004_2004",1950,1,1364
"08004_2005",1979,1,1427
"08004_2006",2019,1,1451
"08004_2007",2019,1,2094
"08004_2008",2364,1,1372
"08004_2009",2383,1,1523
"08004_2010",3605,1,2426
"08004_2011",4630,1,2501
"08004_2012",0,1,2705
"08004_2013",0,1,2727
"08004_2014",0,1,2620
"08004_2015",0,2,3091
"08005_1994",4490,2,4957
"08005_1995",4577,2,6650
"08005_1996",4884,2,6181
"08005_1997",4956,2,6681
"08005_1998",5028,2,7013
"08005_1999",5107,2,7551
"08005_2000",5182,2,7831
"08005_2001",6357,2,8126
"08005_2002",6461,2,8344
"08005_2003",6461,2,8649
"08005_2004",6648,2,8637
"08005_2005",6094,2,8987
"08005_2006",7212,2,9134
"08005_2007",7465,2,9256
"08005_2008",7642,2,9217
"08005_2009",7084,2,9430
"08005_2010",6828,3,9603
"08005_2011",4005,4,9623
"08005_2012",6031,4,9820
"08005_2013",6184,4,9948
"08005_2014",6302,4,10164
"08005_2015",7886,4,10384
"08006_1994",1766,1,1518
"08006_1995",1793,1,2084
"08006_1996",1811,1,2569
"08006_1997",1838,2,2688
"08006_1998",1856,1,2712
"08006_1999",1875,1,2712
"08006_2000",1933,1,2760
"08006_2001",1796,1,2715
"08006_2002",1796,2,2728
"08006_2003",1796,2,2809
"08006_2004",2037,3,2943
"08006_2005",2377,3,2998
"08006_2006",1687,3,3088
"08006_2007",1726,4,3179
"08006_2008",1726,5,2696
"08006_2009",1785,5,2728
"08006_2010",1785,5,2764
"08006_2011",399,6,2621
"08006_2012",0,6,2640
"08006_2013",0,6,2781
"08006_2014",0,8,2790
"08006_2015",0,5,2890
"08007_1994",1456,1,1254
"08007_1995",1542,1,1575
"08007_1996",1647,1,1348
"08007_1997",1671,4,1441
"08007_1998",1679,4,1461
"08007_1999",1704,4,1461
"08007_2000",1721,4,1538
"08007_2001",2195,4,1575
"08007_2002",2250,4,1630
"08007_2003",2250,4,2366
"08007_2004",2604,4,2455
"08007_2005",2672,5,2515
"08007_2006",2688,5,2658
"08007_2007",2789,5,2871
"08007_2008",2840,5,2827
"08007_2009",2874,5,3024
"08007_2010",3124,5,3080
"08007_2011",836,6,2965
"08007_2012",706,6,3265
"08007_2013",904,6,3492
"08007_2014",985,7,3618
"08007_2015",950,8,3801
"08008_1994",223,0,NA
"08008_1995",227,0,0
"08008_1996",232,0,NA
"08008_1997",235,0,NA
"08008_1998",235,0,0
"08008_1999",239,0,NA
"08008_2000",342,0,321
"08008_2001",594,0,423
"08008_2002",674,1,435
"08008_2003",674,1,438
"08008_2004",684,1,511
"08008_2005",856,1,523
"08008_2006",856,1,711
"08008_2007",856,1,333
"08008_2008",856,1,773
"08008_2009",933,1,887
"08008_2010",933,1,944
"08008_2011",300,1,943
"08008_2012",0,1,962
"08008_2013",0,1,1029
"08008_2014",0,1,941
"08008_2015",0,1,715
"08009_1994",3013,2,2662
"08009_1995",3153,2,3160
"08009_1996",3231,3,2107
"08009_1997",3290,3,3418
"08009_1998",3403,3,3602
"08009_1999",3538,3,3602
"08009_2000",3585,3,3717
"08009_2001",4329,3,3711
"08009_2002",4713,3,4325
"08009_2003",4713,3,4354
"08009_2004",4946,3,4502
"08009_2005",5146,3,4652
"08009_2006",5361,3,4787
"08009_2007",5511,3,4950
"08009_2008",5840,4,6397
"08009_2009",5529,4,6608
"08009_2010",5529,4,6942
"08009_2011",326,4,7117
"08009_2012",4379,4,7459
"08009_2013",3888,4,7950
"08009_2014",4762,4,8043
"08009_2015",5453,4,8343
"08010_1994",5022,2,2060
"08010_1995",5426,3,2472
"08010_1996",5640,3,6479
"08010_1997",5900,3,6923
"08010_1998",5974,1,7324
"08010_1999",6032,1,7591
"08010_2000",6079,2,7151
"08010_2001",5706,2,7410
"08010_2002",6369,3,7729
"08010_2003",6369,3,7788
"08010_2004",6871,3,7224
"08010_2005",6890,3,8206
"08010_2006",7023,3,8381
"08010_2007",7178,3,8219
"08010_2008",7304,4,8426
"08010_2009",7238,5,8768
"08010_2010",7238,6,9327
"08010_2011",2553,6,9769
"08010_2012",6382,6,10324
"08010_2013",6537,6,10628
"08010_2014",7183,6,10821
"08010_2015",7737,6,10628
"08011_1994",10061,2,12119
"08011_1995",10336,2,13314
"08011_1996",10609,2,13958
"08011_1997",10845,2,14385
"08011_1998",11104,4,14897
"08011_1999",11347,4,15273
"08011_2000",11729,4,15664
"08011_2001",12536,4,16270
"08011_2002",13211,6,16785
"08011_2003",13211,6,17238
"08011_2004",13218,7,17654
"08011_2005",15005,7,18164
"08011_2006",15402,7,18746
"08011_2007",15303,7,19048
"08011_2008",15529,7,17970
"08011_2009",15925,7,18471
"08011_2010",16521,7,18768
"08011_2011",14215,8,19014
"08011_2012",14769,8,19401
"08011_2013",15241,9,19689
"08011_2014",15610,9,19847
"08011_2015",15848,8,20051
"08012_1994",734,1,920
"08012_1995",892,1,1108
"08012_1996",901,1,1077
"08012_1997",914,1,1006
"08012_1998",918,1,1034
"08012_1999",927,1,1034
"08012_2000",941,1,1068
"08012_2001",1104,2,1056
"08012_2002",1194,2,1088
"08012_2003",1194,2,1112
"08012_2004",1401,2,1151
"08012_2005",1476,2,1192
"08012_2006",1476,2,1259
"08012_2007",1535,2,1292
"08012_2008",1535,2,1569
"08012_2009",1587,3,1587
"08012_2010",1587,3,1807
"08012_2011",494,3,1895
"08012_2012",0,3,1976
"08012_2013",0,3,2025
"08012_2014",0,3,2076
"08012_2015",0,3,2063
"08013_1994",1884,0,11065
"08013_1995",1995,1,2664
"08013_1996",2069,1,2369
"08013_1997",2173,1,2447
"08013_1998",2190,1,2565
"08013_1999",2217,1,2652
"08013_2000",2250,1,2770
"08013_2001",2496,1,2894
"08013_2002",2873,1,2951
"08013_2003",2873,1,3058
"08013_2004",2432,1,3338
"08013_2005",3308,1,3486
"08013_2006",3363,2,3664
"08013_2007",3589,2,3749
"08013_2008",3188,2,3707
"08013_2009",3704,2,3777
"08013_2010",3779,2,3945
"08013_2011",2150,2,4062
"08013_2012",2221,2,4158
"08013_2013",2334,2,4233
"08013_2014",2442,2,4338
"08013_2015",2545,2,4526
"08014_1994",476,4,676
"08014_1995",483,4,641
"08014_1996",486,4,876
"08014_1997",493,4,879
"08014_1998",505,6,894
"08014_1999",510,6,894
"08014_2000",514,6,919
"08014_2001",596,6,945
"08014_2002",753,7,945
"08014_2003",753,7,952
"08014_2004",765,9,988
"08014_2005",664,9,1009
"08014_2006",784,9,1038
"08014_2007",719,9,1053
"08014_2008",799,9,1258
"08014_2009",839,9,1220
"08014_2010",723,9,915
"08014_2011",364,9,932
"08014_2012",0,9,941
"08014_2013",0,9,944
"08014_2014",0,9,965
"08014_2015",0,8,930
"08015_1994",406,0,535
"08015_1995",NA,0,NA
"08015_1996",419,0,2061
"08015_1997",425,0,608
"08015_1998",436,0,629
"08015_1999",442,0,656
"08015_2000",447,0,679
"08015_2001",547,0,706
"08015_2002",657,1,730
"08015_2003",657,1,746
"08015_2004",732,1,350
"08015_2005",729,1,381
"08015_2006",686,1,385
"08015_2007",729,1,386
"08015_2008",749,1,786
"08015_2009",808,2,802
"08015_2010",995,2,827
"08015_2011",554,4,856
"08015_2012",0,4,890
"08015_2013",0,4,919
"08015_2014",0,4,946
"08015_2015",0,4,978
"08016_1994",969,3,772
"08016_1995",976,3,1063
"08016_1996",988,4,654
"08016_1997",1002,6,674
"08016_1998",1002,6,695
"08016_1999",1018,6,758
"08016_2000",1058,7,777
"08016_2001",1080,7,813
"08016_2002",1191,6,795
"08016_2003",1191,6,857
"08016_2004",1009,7,879
"08016_2005",1226,7,906
"08016_2006",1318,7,935
"08016_2007",1278,7,968
"08016_2008",1354,7,989
"08016_2009",1698,7,1502
"08016_2010",1623,7,1536
"08016_2011",220,7,1577
"08016_2012",0,7,1613
"08016_2013",0,7,1625
"08016_2014",0,7,1616
"08016_2015",0,7,1641
"08017_1994",24029,4,31649
"08017_1995",25010,4,35859
"08017_1996",26202,8,38191
"08017_1997",28265,8,38054
"08017_1998",27985,6,39480
"08017_1999",28593,6,39479
"08017_2000",29764,6,44041
"08017_2001",32455,6,47194
"08017_2002",36928,6,48772
"08017_2003",36928,6,49918
"08017_2004",39537,6,51299
"08017_2005",41021,6,53568
"08017_2006",43921,6,54994
"08017_2007",43916,7,56975
"08017_2008",48002,7,59067
"08017_2009",48153,9,61317
"08017_2010",50561,12,62898
"08017_2011",41795,12,65688
"08017_2012",47665,12,67834
"08017_2013",49723,13,69703
"08017_2014",51218,15,71694
"08017_2015",52726,15,74021
"08018_1994",1388,0,1896
"08018_1995",1409,0,2021
"08018_1996",1409,0,2362
"08018_1997",1430,0,2139
"08018_1998",1437,0,2205
"08018_1999",1450,0,2205
"08018_2000",1498,0,2251
"08018_2001",1203,0,2208
"08018_2002",1583,0,2242
"08018_2003",1583,0,2318
"08018_2004",1583,0,2395
"08018_2005",1638,0,2523
"08018_2006",1736,0,2602
"08018_2007",1736,0,2678
"08018_2008",1736,0,2520
"08018_2009",1960,0,2602
"08018_2010",1889,0,2556
"08018_2011",85,0,2628
"08018_2012",0,0,2906
"08018_2013",0,0,2957
"08018_2014",0,0,3162
"08018_2015",0,0,3005
"08019_1994",162719,1,125190
"08019_1995",166867,1,190764
"08019_1996",170701,1,180308
"08019_1997",181209,2,189207
"08019_1998",190960,2,197346
"08019_1999",199806,2,205936
"08019_2000",215334,2,214583
"08019_2001",215283,2,224504
"08019_2002",224047,2,232730
"08019_2003",226014,2,238366
"08019_2004",237029,2,248053
"08019_2005",245337,2,257898
"08019_2006",259125,2,271181
"08019_2007",269512,2,279710
"08019_2008",276116,2,290041
"08019_2009",283268,4,294795
"08019_2010",286944,5,297605
"08019_2011",289724,5,296360
"08019_2012",291134,5,301034
"08019_2013",298200,6,307221
"08019_2014",0,7,311936
"08019_2015",0,5,316236
"08020_1994",481,0,NA
"08020_1995",489,0,0
"08020_1996",493,0,NA
"08020_1997",500,1,NA
"08020_1998",505,1,0
"08020_1999",511,1,NA
"08020_2000",511,1,NA
"08020_2001",553,1,NA
"08020_2002",839,1,NA
"08020_2003",839,1,NA
"08020_2004",1240,1,NA
"08020_2005",1329,1,NA
"08020_2006",1329,1,415
"08020_2007",1337,1,474
"08020_2008",1337,1,544
"08020_2009",1467,1,632
"08020_2010",1467,1,708
"08020_2011",765,1,895
"08020_2012",0,1,944
"08020_2013",0,2,970
"08020_2014",0,3,1104
"08020_2015",0,2,1336
"08021_1994",29155,13,22843
"08021_1995",29922,13,33504
"08021_1996",35565,13,32979
"08021_1997",35763,13,34017
"08021_1998",37116,14,35215
"08021_1999",37627,15,36436
"08021_2000",38330,17,37387
"08021_2001",38185,17,38821
"08021_2002",40072,17,39538
"08021_2003",40072,17,40645
"08021_2004",43147,17,41663
"08021_2005",45654,17,42855
"08021_2006",48340,17,44229
"08021_2007",50129,17,45921
"08021_2008",52272,17,48571
"08021_2009",56813,17,49439
"08021_2010",50362,17,50158
"08021_2011",50971,17,50907
"08021_2012",52959,17,51745
"08021_2013",52701,17,54446
"08021_2014",54426,17,55607
"08021_2015",55890,16,55767
"08022_1994",1211,0,1169
"08022_1995",1229,0,1659
"08022_1996",1229,0,1528
"08022_1997",1247,0,1535
"08022_1998",1247,0,1536
"08022_1999",1260,0,1537
"08022_2000",1283,0,1597
"08022_2001",1056,0,1602
"08022_2002",1414,0,1611
"08022_2003",1414,0,1661
"08022_2004",1414,0,1724
"08022_2005",1267,0,1805
"08022_2006",1267,0,1857
"08022_2007",1263,0,1920
"08022_2008",1505,0,1850
"08022_2009",1498,0,1859
"08022_2010",1614,0,1860
"08022_2011",257,0,1866
"08022_2012",0,0,1891
"08022_2013",0,0,1903
"08022_2014",0,0,1921
"08022_2015",0,1,1931
"08023_1994",618,1,840
"08023_1995",568,1,1153
"08023_1996",573,1,1225
"08023_1997",581,1,1202
"08023_1998",587,1,1241
"08023_1999",594,1,1309
"08023_2000",599,2,1359
"08023_2001",904,2,1405
"08023_2002",788,2,1552
"08023_2003",788,2,1609
"08023_2004",824,2,1509
"08023_2005",1206,2,1589
"08023_2006",1190,2,1708
"08023_2007",1233,2,1727
"08023_2008",1280,2,1804
