"CVE_MUN","IM","POB_TOT","AÑO","muniYear"
"31053",-0.443,11763,2005,"31053_2005"
"31053",-0.233,11756,1995,"31053_1995"
"31104",0.699,11747,1990,"31104_1990"
"31085",0.899,11659,1995,"31085_1995"
"31053",-0.443,11449,2000,"31053_2000"
"31091",0.329,11421,2010,"31091_2010"
"31003",0.233,11312,2015,"31003_2015"
"31002",0.194,11277,1990,"31002_1990"
"31013",-1.071,11141,2015,"31013_2015"
"31098",-0.029,11108,1990,"31098_1990"
"31032",0.22,11023,1990,"31032_1990"
"31003",-0.108,10362,2010,"31003_2010"
"31080",0.152,10232,2015,"31080_2015"
"31053",-0.554,10156,1990,"31053_1990"
"31091",0.274,9960,2005,"31091_2005"
"31080",0.138,9884,2010,"31080_2010"
"31085",0.665,9849,1990,"31085_1990"
"31003",-0.041,9765,2005,"31003_2005"
"31067",-0.182,9724,2015,"31067_2015"
"31091",0.155,9533,2000,"31091_2000"
"31003",0.109,9413,2000,"31003_2000"
"31067",-0.198,9276,2010,"31067_2010"
"31080",0.25,9163,2005,"31080_2005"
"31013",-0.906,9143,2010,"31013_2010"
"31067",-0.08,8997,2005,"31067_2005"
"31069",0.582,8902,2015,"31069_2015"
"31006",-0.065,8887,2015,"31006_2015"
"31003",0.075,8681,1995,"31003_1995"
"31091",0.134,8679,1995,"31091_1995"
"31006",-0.009,8637,2010,"31006_2010"
"31013",-0.591,8495,2005,"31013_2005"
"31080",0.153,8464,2000,"31080_2000"
"31069",0.284,8449,2010,"31069_2010"
"31006",0.08,8379,2005,"31006_2005"
"31021",0.915,8371,2015,"31021_2015"
"31067",-0.054,8275,2000,"31067_2000"
"31027",-0.73,8176,2015,"31027_2015"
"31067",0.03,8170,1995,"31067_1995"
"31027",-0.798,8165,2005,"31027_2005"
"31027",-0.632,8133,2010,"31027_2010"
"31069",0.142,8081,2005,"31069_2005"
"31006",0.145,7959,2000,"31006_2000"
"31021",0.735,7952,2010,"31021_2010"
"31027",-0.909,7877,2000,"31027_2000"
"31080",0.412,7874,1995,"31080_1995"
"31011",-0.251,7836,2015,"31011_2015"
"31057",-0.161,7802,2000,"31057_2000"
"31069",0.304,7793,1995,"31069_1995"
"31057",0.069,7792,2015,"31057_2015"
"31006",0.053,7748,1995,"31006_1995"
"31027",-0.479,7675,1995,"31027_1995"
"31036",0.168,7670,2015,"31036_2015"
"31069",0.463,7633,2000,"31069_2000"
"31013",-0.529,7620,2000,"31013_2000"
"31057",-0.101,7543,2005,"31057_2005"
"31069",0.358,7475,1990,"31069_1990"
"31003",-0.216,7473,1990,"31003_1990"
"31057",0.083,7461,2010,"31057_2010"
"31021",1.041,7439,2005,"31021_2005"
"31057",-0.194,7432,1995,"31057_1995"
"31090",0.727,7362,2015,"31090_2015"
"31036",0.094,7257,2010,"31036_2010"
"31027",-0.633,7236,1990,"31027_1990"
"31007",-0.397,7224,2015,"31007_2015"
"31084",0.311,7210,2015,"31084_2015"
"31044",0.325,7187,2015,"31044_2015"
"31092",1.503,7157,2015,"31092_2015"
"31006",-0.046,7115,1990,"31006_1990"
"31091",0.166,7111,1990,"31091_1990"
"31057",-0.176,7027,1990,"31057_1990"
"31013",-0.272,7003,1995,"31013_1995"
"31036",0.094,6951,2005,"31036_2005"
"31090",0.564,6833,2010,"31090_2010"
"31011",-0.232,6831,2010,"31011_2010"
"31084",-0.001,6817,2010,"31084_2010"
"31007",-0.692,6811,2010,"31007_2010"
"31055",0.327,6789,2015,"31055_2015"
"31084",-0.037,6764,2005,"31084_2005"
"31080",0.093,6754,1990,"31080_1990"
"31084",0.587,6672,1995,"31084_1995"
"31092",1.178,6665,2010,"31092_2010"
"31084",0.197,6652,1990,"31084_1990"
"31067",-0.4,6594,1990,"31067_1990"
"31044",0.113,6571,2010,"31044_2010"
"31021",0.939,6561,2000,"31021_2000"
"31075",0.662,6551,2015,"31075_2015"
"31001",0.659,6502,2015,"31001_2015"
"31013",-0.697,6430,1990,"31013_1990"
"31007",-0.37,6399,2005,"31007_2005"
"31084",0.232,6396,2000,"31084_2000"
"31001",0.382,6356,2010,"31001_2010"
"31090",0.933,6351,2005,"31090_2005"
"31007",-0.061,6286,2000,"31007_2000"
"31055",0.174,6285,2010,"31055_2010"
"31011",-0.347,6269,2005,"31011_2005"
"31075",0.786,6205,2010,"31075_2010"
"31092",0.964,6173,2005,"31092_2005"
"31029",-0.341,6120,2015,"31029_2015"
"31036",0.078,6112,2000,"31036_2000"
"31034",0.723,6089,2015,"31034_2015"
"31036",0.592,6086,1995,"31036_1995"
"31011",-0.265,6065,2000,"31011_2000"
"31007",0.165,6064,1995,"31007_1995"
"31034",0.259,6061,2010,"31034_2010"
"31001",0.373,5976,2005,"31001_2005"
"31035",0.643,5976,2015,"31035_2015"
"31044",0.096,5964,2005,"31044_2005"
"31029",-0.616,5905,2010,"31029_2010"
"31007",-0.083,5889,1990,"31007_1990"
"31090",0.794,5883,2000,"31090_2000"
"31029",-0.099,5854,2000,"31029_2000"
"31029",-0.337,5841,2005,"31029_2005"
"31021",1.111,5834,1995,"31021_1995"
"31034",0.33,5824,2005,"31034_2005"
"31004",-0.158,5811,2015,"31004_2015"
"31004",-0.129,5701,2010,"31004_2010"
"31035",0.436,5697,2010,"31035_2010"
"31029",-0.101,5682,1995,"31029_1995"
"31047",0.573,5637,2015,"31047_2015"
"31035",0.207,5621,1995,"31035_1995"
"31055",0.55,5619,2005,"31055_2005"
"31075",0.349,5602,2005,"31075_2005"
"31035",0.394,5586,2005,"31035_2005"
"31044",0.375,5534,2000,"31044_2000"
"31042",0.307,5502,2010,"31042_2010"
"31042",0.178,5482,1995,"31042_1995"
"31035",0.526,5477,2000,"31035_2000"
"31042",0.478,5455,2015,"31042_2015"
"31034",0.767,5436,1995,"31034_1995"
"31090",0.72,5407,1995,"31090_1995"
"31095",-0.201,5407,2015,"31095_2015"
"31095",-0.379,5388,2010,"31095_2010"
"31021",0.659,5380,1990,"31021_1990"
"31036",0.9,5364,1990,"31036_1990"
"31042",0.439,5362,2005,"31042_2005"
"31004",-0.086,5357,2005,"31004_2005"
"31025",0.181,5357,2015,"31025_2015"
"31001",0.311,5328,1995,"31001_1995"
"31034",0.64,5312,2000,"31034_2000"
"31092",0.956,5289,2000,"31092_2000"
"31055",0.275,5279,2000,"31055_2000"
"31047",0.666,5250,2010,"31047_2010"
"31044",0.44,5230,1995,"31044_1995"
"31001",0.487,5230,2000,"31001_2000"
"31011",-0.618,5228,1995,"31011_1995"
"31037",0.493,5218,2015,"31037_2015"
"31035",0.369,5183,1990,"31035_1990"
"31015",0.395,5181,2015,"31015_2015"
"31034",0.88,5137,1990,"31034_1990"
"31042",0.576,5130,2000,"31042_2000"
"31087",0.905,5124,2015,"31087_2015"
"31092",1.004,5121,1995,"31092_1995"
"31063",0.095,5119,2015,"31063_2015"
"31004",0.364,5116,1990,"31004_1990"
"31073",1.07,5111,2015,"31073_2015"
"31029",-0.043,5106,1990,"31029_1990"
"31004",0.046,5095,2000,"31004_2000"
"31055",0.319,5030,1995,"31055_1995"
"31063",0.192,5008,2010,"31063_2010"
"31095",-0.451,5001,2005,"31095_2005"
"31015",0.276,4966,2010,"31015_2010"
"31025",0.22,4941,2010,"31025_2010"
"31009",0.225,4900,1990,"31009_1990"
"31004",0.124,4876,1995,"31004_1995"
"31047",0.566,4867,2005,"31047_2005"
"31075",0.943,4866,2000,"31075_2000"
"31009",0.036,4848,1995,"31009_1995"
"31075",0.532,4848,1995,"31075_1995"
"31037",0.598,4841,2010,"31037_2010"
"31095",-0.246,4840,2000,"31095_2000"
"31062",0.272,4819,2015,"31062_2015"
"31094",0.953,4813,2015,"31094_2015"
"31090",1.277,4808,1990,"31090_1990"
"31015",0.48,4800,2005,"31015_2005"
"31063",0.215,4764,2005,"31063_2005"
"31094",0.927,4746,2010,"31094_2010"
"31009",-0.106,4743,2000,"31009_2000"
"31009",-0.042,4738,2005,"31009_2005"
"31042",0.261,4728,1990,"31042_1990"
"31087",0.768,4725,2010,"31087_2010"
"31009",0.032,4696,2010,"31009_2010"
"31023",-0.179,4691,2015,"31023_2015"
"31047",0.208,4690,1995,"31047_1995"
"31047",0.678,4664,2000,"31047_2000"
"31095",0.01,4663,1995,"31095_1995"
"31062",0.148,4589,2010,"31062_2010"
"31025",0.24,4587,2005,"31025_2005"
"31001",0.383,4584,1990,"31001_1990"
"31017",1.09,4583,2015,"31017_2015"
"31009",0.234,4580,2015,"31009_2015"
"31044",0.592,4568,1990,"31044_1990"
"31023",-0.131,4530,2010,"31023_2010"
"31011",-0.408,4506,1990,"31011_1990"
"31037",0.343,4497,2005,"31037_2005"
"31087",0.831,4468,2005,"31087_2005"
"31020",-0.342,4468,2015,"31020_2015"
"31017",0.99,4464,2010,"31017_2010"
"31073",1.66,4447,2010,"31073_2010"
"31015",0.424,4387,2000,"31015_2000"
"31063",0.569,4354,2000,"31063_2000"
"31095",0.102,4352,1990,"31095_1990"
"31017",1.173,4340,2005,"31017_2005"
"31023",-0.082,4339,2005,"31023_2005"
"31055",0.301,4329,1990,"31055_1990"
"31094",0.627,4329,2005,"31094_2005"
"31092",0.94,4327,1990,"31092_1990"
"31025",0.167,4316,2000,"31025_2000"
"31062",-0.059,4272,2005,"31062_2005"
"31037",0.471,4264,1995,"31037_1995"
"31037",0.239,4227,2000,"31037_2000"
"31087",0.799,4201,2000,"31087_2000"
"31063",0.289,4184,1995,"31063_1995"
"31025",-0.064,4181,1995,"31025_1995"
"31022",1.528,4166,2015,"31022_2015"
"31022",1.181,4162,2010,"31022_2010"
"31047",0.299,4154,1990,"31047_1990"
"31075",0.719,4134,1990,"31075_1990"
"31020",-0.331,4113,2010,"31020_2010"
"31015",0.54,4102,1995,"31015_1995"
"31017",0.822,4100,1995,"31017_1995"
"31008",0.374,4095,2010,"31008_2010"
"31039",-0.153,4073,2015,"31039_2015"
"31023",0.043,4057,2000,"31023_2000"
"31099",1.036,4056,2015,"31099_2015"
"31066",0.39,4047,2015,"31066_2015"
"31022",0.679,4045,2005,"31022_2005"
"31078",0.593,4022,1990,"31078_1990"
"31017",1.053,4016,2000,"31017_2000"
"31087",0.547,4013,1995,"31087_1995"
"31094",0.945,4012,2000,"31094_2000"
"31062",-0.087,4009,1995,"31062_1995"
"31008",0.625,3992,2015,"31008_2015"
"31008",0.17,3991,1995,"31008_1995"
"31078",0.346,3971,1995,"31078_1995"
"31023",-0.221,3969,1995,"31023_1995"
"31070",0.033,3930,2010,"31070_2010"
"31070",0.023,3918,2015,"31070_2015"
"31008",0.193,3916,2000,"31008_2000"
"31062",0.181,3909,2000,"31062_2000"
"31073",1.699,3891,2005,"31073_2005"
"31063",0.21,3889,1990,"31063_1990"
"31078",0.313,3889,2000,"31078_2000"
"31012",0.319,3886,2015,"31012_2015"
"31074",0.345,3876,1990,"31074_1990"
"31070",-0.139,3874,2000,"31070_2000"
"31017",1.061,3857,1990,"31017_1990"
"31020",-0.206,3848,2005,"31020_2005"
"31008",0.525,3839,2005,"31008_2005"
"31066",0.422,3833,2010,"31066_2010"
"31008",0.124,3820,1990,"31008_1990"
"31039",-0.088,3803,2010,"31039_2010"
"31037",0.249,3801,1990,"31037_1990"
"31094",0.546,3786,1995,"31094_1995"
"31078",0.288,3786,2015,"31078_2015"
"31030",0.967,3783,2015,"31030_2015"
"31099",0.833,3782,2010,"31099_2010"
"31078",-0.128,3780,2005,"31078_2005"
"31070",0.032,3714,2005,"31070_2005"
"31082",-0.292,3704,2015,"31082_2015"
"31012",0.247,3701,2010,"31012_2010"
"31049",2.019,3700,2015,"31049_2015"
"31097",0.546,3694,1995,"31097_1995"
"31078",0.035,3683,2010,"31078_2010"
"31100",0.12,3682,2015,"31100_2015"
"31012",0,3680,1995,"31012_1995"
"31070",-0.158,3671,1995,"31070_1995"
"31026",-0.164,3662,2015,"31026_2015"
"31025",-0.257,3652,1990,"31025_1990"
"31094",0.757,3645,1990,"31094_1990"
"31074",0.239,3641,2015,"31074_2015"
"31074",0.251,3631,1995,"31074_1995"
"31023",-0.14,3621,1990,"31023_1990"
"31066",0.468,3617,2005,"31066_2005"
"31015",0.594,3612,1990,"31015_1990"
"31074",0.101,3609,2010,"31074_2010"
"31039",0.178,3598,2005,"31039_2005"
"31097",0.623,3581,1990,"31097_1990"
"31082",-0.219,3557,2010,"31082_2010"
"31012",0.197,3540,2005,"31012_2005"
"31030",0.799,3540,2010,"31030_2010"
"31030",0.104,3538,1990,"31030_1990"
"31097",0.435,3528,2000,"31097_2000"
"31097",0.713,3522,2015,"31097_2015"
"31022",1.019,3511,2000,"31022_2000"
"31074",0.232,3505,2000,"31074_2000"
"31020",-0.062,3503,2000,"31020_2000"
"31061",-0.129,3502,2015,"31061_2015"
"31074",-0.069,3501,2005,"31074_2005"
"31066",0.649,3489,2000,"31066_2000"
"31026",-0.013,3489,2010,"31026_2010"
"31103",0.506,3482,2015,"31103_2015"
"31012",-0.089,3481,1990,"31012_1990"
"31100",-0.183,3469,2010,"31100_2010"
"31097",0.655,3464,2010,"31097_2010"
"31030",0.339,3461,1995,"31030_1995"
"31012",0.115,3445,2000,"31012_2000"
"31087",0.722,3444,1990,"31087_1990"
"31030",0.417,3443,2005,"31030_2005"
"31061",-0.257,3438,2010,"31061_2010"
"31020",-0.016,3423,1995,"31020_1995"
"31097",0.303,3421,2005,"31097_2005"
"31030",0.392,3413,2000,"31030_2000"
"31082",-0.353,3404,2005,"31082_2005"
"31022",0.965,3397,1995,"31022_1995"
"31062",0.062,3394,1990,"31062_1990"
"31082",-0.554,3374,1995,"31082_1995"
"31082",-0.264,3358,1990,"31082_1990"
"31024",1.004,3308,2015,"31024_2015"
"31082",-0.306,3302,2000,"31082_2000"
"31070",-0.34,3300,1990,"31070_1990"
"31061",-0.344,3272,2005,"31061_2005"
"31049",1.387,3269,2010,"31049_2010"
"31026",-0.002,3263,2005,"31026_2005"
"31026",0.061,3261,1995,"31026_1995"
"31066",0.359,3252,1995,"31066_1995"
"31103",0.302,3236,2010,"31103_2010"
"31039",-0.154,3226,2000,"31039_2000"
"31051",-0.31,3218,2015,"31051_2015"
"31081",0.848,3216,2015,"31081_2015"
"31046",0.664,3210,2015,"31046_2015"
"31073",1.671,3193,2000,"31073_2000"
"31018",0.663,3153,2015,"31018_2015"
"31026",-0.025,3150,2000,"31026_2000"
"31024",0.499,3148,2010,"31024_2010"
"31068",-0.041,3126,2010,"31068_2010"
"31043",0.688,3119,2015,"31043_2015"
"31105",-0.303,3109,2015,"31105_2015"
"31026",0.423,3102,1990,"31026_1990"
"31081",0.699,3100,2010,"31081_2010"
"31068",0.005,3088,2015,"31068_2015"
"31068",0.173,3076,1990,"31068_1990"
"31051",-0.39,3071,2010,"31051_2010"
"31020",-0.132,3061,1990,"31020_1990"
"31061",-0.425,3061,2000,"31061_2000"
"31100",0.284,3057,2005,"31100_2005"
"31068",0.042,3039,2000,"31068_2000"
"31018",0.409,3035,2010,"31018_2010"
"31068",-0.174,3027,1995,"31068_1995"
"31016",0.725,3015,2015,"31016_2015"
"31099",0.614,2997,2005,"31099_2005"
"31099",0.835,2976,2000,"31099_2000"
"31049",1.474,2972,2005,"31049_2005"
"31068",-0.066,2972,2005,"31068_2005"
"31024",0.532,2937,2005,"31024_2005"
"31103",0.538,2935,2005,"31103_2005"
"31081",0.71,2933,2005,"31081_2005"
"31103",0.315,2922,1995,"31103_1995"
"31018",0.508,2922,2005,"31018_2005"
"31051",-0.139,2915,2005,"31051_2005"
"31100",0.294,2909,2000,"31100_2000"
"31046",0.324,2888,2010,"31046_2010"
"31024",0.247,2882,1995,"31024_1995"
"31024",0.863,2868,2000,"31024_2000"
"31105",-0.322,2868,2010,"31105_2010"
"31039",0.106,2867,1995,"31039_1995"
"31031",0.316,2844,1995,"31031_1995"
"31061",-1.056,2843,1995,"31061_1995"
"31054",0.056,2837,2015,"31054_2015"
"31018",0.188,2830,1995,"31018_1995"
"31103",0.578,2824,2000,"31103_2000"
"31016",0.852,2818,2010,"31016_2010"
"31073",1.572,2812,1995,"31073_1995"
"31099",0.604,2804,1995,"31099_1995"
"31018",0.557,2800,2000,"31018_2000"
"31100",0.076,2789,1995,"31100_1995"
"31031",0.423,2782,2005,"31031_2005"
"31031",0.941,2772,2010,"31031_2010"
"31043",1.074,2761,2010,"31043_2010"
"31054",-0.045,2755,2010,"31054_2010"
"31028",-0.247,2744,2015,"31028_2015"
"31022",0.565,2743,1990,"31022_1990"
"31031",0.691,2723,2000,"31031_2000"
"31046",0.632,2720,2000,"31046_2000"
"31066",0.105,2717,1990,"31066_1990"
"31018",0.39,2705,1990,"31018_1990"
"31046",0.394,2701,1995,"31046_1995"
"31046",0.395,2697,2005,"31046_2005"
"31051",-0.473,2684,2000,"31051_2000"
"31103",0.356,2683,1990,"31103_1990"
"31081",0.721,2660,2000,"31081_2000"
"31105",-0.308,2656,2005,"31105_2005"
"31031",0.698,2630,1990,"31031_1990"
"31054",0.22,2627,2005,"31054_2005"
"31061",-0.733,2626,1990,"31061_1990"
"31077",0.612,2616,2015,"31077_2015"
"31031",0.753,2609,2015,"31031_2015"
"31077",0.471,2606,2010,"31077_2010"
"31081",0.923,2603,1995,"31081_1995"
"31039",0.019,2597,1990,"31039_1990"
"31016",0.733,2577,2005,"31016_2005"
"31043",0.958,2556,2005,"31043_2005"
"31054",0.222,2537,2000,"31054_2000"
"31051",-0.218,2530,1995,"31051_1995"
"31054",0.288,2519,1995,"31054_1995"
"31010",1.262,2519,2015,"31010_2015"
"31045",0.095,2515,2015,"31045_2015"
"31099",0.574,2508,1990,"31099_1990"
"31049",1.306,2484,2000,"31049_2000"
"31046",0.501,2478,1990,"31046_1990"
"31086",0.94,2470,1990,"31086_1990"
"31077",0.4,2464,2005,"31077_2005"
"31028",-0.388,2463,2010,"31028_2010"
"31051",0.038,2461,1990,"31051_1990"
"31073",1.707,2453,1990,"31073_1990"
"31045",0.051,2449,2010,"31045_2010"
"31100",0.196,2430,1990,"31100_1990"
"31028",-0.51,2414,2000,"31028_2000"
"31054",0.719,2412,1990,"31054_1990"
"31010",1.095,2407,2010,"31010_2010"
"31024",0.69,2403,1990,"31024_1990"
"31105",-0.121,2371,2000,"31105_2000"
"31016",1.061,2369,2000,"31016_2000"
"31077",0.495,2318,1995,"31077_1995"
"31077",0.629,2310,2000,"31077_2000"
"31081",0.9,2309,1990,"31081_1990"
"31049",0.918,2302,1995,"31049_1995"
"31010",1.329,2283,2005,"31010_2005"
"31043",0.856,2248,2000,"31043_2000"
"31028",-0.413,2248,2005,"31028_2005"
"31105",-0.066,2245,1995,"31105_1995"
"31045",0.098,2235,1995,"31045_1995"
"31106",0.087,2227,2015,"31106_2015"
"31086",0.369,2226,2010,"31086_2010"
"31077",0.582,2225,1990,"31077_1990"
"31028",-0.963,2219,1995,"31028_1995"
"31045",0.299,2217,2005,"31045_2005"
"31016",0.821,2209,1995,"31016_1995"
"31086",0.676,2193,1995,"31086_1995"
"31005",-0.065,2191,2015,"31005_2015"
"31045",0.194,2184,2000,"31045_2000"
"31105",0.176,2140,1990,"31105_1990"
"31106",0.074,2137,2010,"31106_2010"
"31086",0.715,2134,2015,"31086_2015"
"31086",0.543,2126,2000,"31086_2000"
"31088",0.722,2111,1990,"31088_1990"
"31106",0.138,2109,1990,"31106_1990"
"31086",0.624,2091,2005,"31086_2005"
"31010",1.063,2085,2000,"31010_2000"
"31088",0.284,2075,1995,"31088_1995"
"31106",0.017,2067,2000,"31106_2000"
"31106",-0.204,2056,2005,"31106_2005"
"31045",0.164,2055,1990,"31045_1990"
"31005",-0.014,2053,2010,"31005_2010"
"31010",0.953,2034,1995,"31010_1995"
"31072",0.228,2028,1990,"31072_1990"
"31049",0.988,2010,1990,"31049_1990"
"31028",-0.786,1997,1990,"31028_1990"
"31005",0.123,1989,1995,"31005_1995"
"31106",-0.182,1983,1995,"31106_1995"
"31088",0.274,1977,2010,"31088_2010"
"31005",0.209,1974,2000,"31005_2000"
"31088",0.291,1968,2005,"31088_2005"
"31005",0.197,1958,2005,"31005_2005"
"31065",-0.324,1945,2015,"31065_2015"
"31005",-0.042,1939,1990,"31005_1990"
"31043",0.79,1931,1995,"31043_1995"
"31088",0.419,1926,2000,"31088_2000"
"31010",0.472,1921,1990,"31010_1990"
"31088",0.272,1916,2015,"31088_2015"
"31016",0.712,1908,1990,"31016_1990"
"31072",-0.039,1901,1995,"31072_1995"
"31072",-0.066,1876,2010,"31072_2010"
"31072",0.058,1847,2000,"31072_2000"
"31065",-0.338,1839,2010,"31065_2010"
"31065",-0.422,1838,2000,"31065_2000"
"31065",-0.434,1838,2005,"31065_2005"
"31083",-0.342,1778,2015,"31083_2015"
"31072",-0.037,1768,2005,"31072_2005"
"31072",-0.289,1762,2015,"31072_2015"
"31083",-0.322,1726,2010,"31083_2010"
"31071",0.198,1710,2015,"31071_2015"
"31071",0.414,1689,2010,"31071_2010"
"31064",0.149,1678,2015,"31064_2015"
"31043",1,1669,1990,"31043_1990"
"31065",-1.157,1641,1995,"31065_1995"
"31083",-0.327,1626,2005,"31083_2005"
"31064",0.157,1619,2010,"31064_2010"
"31014",0.612,1595,2010,"31014_2010"
"31083",-0.42,1594,2000,"31083_2000"
"31014",0.463,1572,2015,"31014_2015"
"31071",0.721,1565,1995,"31071_1995"
"31071",0.308,1560,2005,"31071_2005"
"31071",0.72,1527,2000,"31071_2000"
"31064",0.415,1526,2005,"31064_2005"
"31014",0.598,1503,2005,"31014_2005"
"31064",0.202,1484,1990,"31064_1990"
"31064",0.43,1482,1995,"31064_1995"
"31065",-0.747,1452,1990,"31065_1990"
"31064",0.542,1452,2000,"31064_2000"
"31083",-0.711,1413,1995,"31083_1995"
"31071",0.589,1329,1990,"31071_1990"
"31014",0.746,1313,2000,"31014_2000"
"31014",0.794,1245,1995,"31014_1995"
"31014",0.662,1161,1990,"31014_1990"
"31083",-0.571,1123,1990,"31083_1990"
"31060",0.297,1079,1990,"31060_1990"
"31060",0.599,1073,1995,"31060_1995"
"31060",0.129,993,2000,"31060_2000"
"31060",0.255,965,2005,"31060_2005"
"31060",0.279,963,2015,"31060_2015"
"31060",0.58,942,2010,"31060_2010"
"32010",-1.02,230865,2015,"32010_2015"
"32010",-1.026,213139,2010,"32010_2010"
"32010",-1.012,196538,2005,"32010_2005"
"32017",-1.658,187918,2015,"32017_2015"
"32010",-0.951,183236,2000,"32010_2000"
"32010",-0.852,176885,1995,"32010_1995"
"32010",-0.833,160181,1990,"32010_1990"
"32017",-1.719,159991,2010,"32017_2010"
"32056",-1.785,146147,2015,"32056_2015"
"32056",-1.86,138176,2010,"32056_2010"
"32056",-1.821,132035,2005,"32056_2005"
"32017",-1.677,129387,2005,"32017_2005"
"32056",-1.881,123899,2000,"32056_2000"
"32056",-1.682,118742,1995,"32056_1995"
"32017",-1.656,109066,2000,"32017_2000"
"32056",-1.918,108556,1990,"32056_1990"
"32017",-1.277,107523,1995,"32017_1995"
"32017",-1.378,82770,1990,"32017_1990"
"32038",-0.014,73151,2015,"32038_2015"
"32038",0.013,69844,2010,"32038_2010"
"32038",0.08,66174,2005,"32038_2005"
"32042",-0.464,65252,1995,"32042_1995"
"32038",0.358,64415,2000,"32038_2000"
"32039",-0.931,63880,2015,"32039_2015"
"32038",0.512,63549,1995,"32038_1995"
"32042",-0.433,63546,1990,"32042_1990"
"32039",-0.905,62693,2010,"32039_2010"
"32042",-0.801,62433,2015,"32042_2015"
"32042",-0.599,61652,2000,"32042_2000"
"32042",-0.684,61188,2010,"32042_2010"
"32039",-0.805,60559,1995,"32039_1995"
"32038",0.553,59550,1990,"32038_1990"
"32039",-0.945,59330,2000,"32039_2000"
"32020",-1.094,59125,2015,"32020_2015"
"32042",-0.693,58201,2005,"32042_2005"
"32020",-1.221,57974,1990,"32020_1990"
"32039",-0.758,57834,1990,"32039_1990"
"32039",-0.944,57708,2005,"32039_2005"
"32020",-1.153,57610,2010,"32020_2010"
"32020",-1.333,56180,1995,"32020_1995"
"32020",-1.232,54757,2000,"32020_2000"
"32024",-0.82,53441,2015,"32024_2015"
"32020",-1.228,52594,2005,"32020_2005"
"32024",-0.786,48365,2010,"32024_2010"
"32005",-1.142,45204,2015,"32005_2015"
"32036",-0.519,43471,2015,"32036_2015"
"32024",-0.797,43411,2005,"32024_2005"
"32049",-0.154,41599,1990,"32049_1990"
"32036",-0.705,40740,2010,"32036_2010"
"32024",-0.76,39921,2000,"32024_2000"
"32005",-1.182,39917,2010,"32005_2010"
"32036",-0.646,38219,2000,"32036_2000"
"32036",-0.669,37545,2005,"32036_2005"
"32049",-0.128,36393,1995,"32049_1995"
"32024",-0.734,36282,1995,"32024_1995"
"32036",-0.703,36191,1995,"32036_1995"
"32005",-1.187,36106,2005,"32005_2005"
"32055",-0.665,35373,1990,"32055_1990"
"32051",-0.445,35252,2015,"32051_2015"
"32049",-0.212,35048,2000,"32049_2000"
"32024",-0.629,34558,1990,"32024_1990"
"32051",-0.417,34328,2010,"32051_2010"
"32036",-0.664,33341,1990,"32036_1990"
"32049",-0.231,33323,2010,"32049_2010"
"32049",-0.443,32606,2015,"32049_2015"
"32051",-0.093,32502,1995,"32051_1995"
"32049",-0.265,32499,2005,"32049_2005"
"32034",-0.582,32327,1990,"32034_1990"
"32055",-0.681,32140,2000,"32055_2000"
"32051",-0.043,32125,2000,"32051_2000"
"32055",-0.797,32014,1995,"32055_1995"
